replyID,relpy_text,hatespeech_or_not
UgxzuQfBry7T1DF42FR4AaABAg.9Zeu7GZrSX39ZjUdJbi8jF,"All of them will return shortly,Mr Zelensky is the one holding up their return.",0
Ugydrm-BoFTkHDeA0id4AaABAg.9Ze-KTUjYNu9ZjUj9rd0NF,Certainly was for George Bush in Iraq and Obama in Syria.,0
Ugyy-Wjds6t1qAVWwEd4AaABAg.9ZUTT7Je5As9ZUUrOi_dRO,You after a job on GB News pal?,0
Ugzkl1M1Y0i3c0LvdGB4AaABAg.9ZQTRFNsePn9ZRTRGFSGyh,"You copy/paste this comment on every video, maybe come up with an original thought?",0
Ugz1EOsZs_ejkKl5DvJ4AaABAg.9ZPwAw205B79ZQxuo9VWNr,"Uh, maybe bacause she&#39;s reporting? You know, the thing she&#39;s there for? <br>She cares more than Putin, that&#39;s for sure.",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZOkXJ65lEQ,"Nicely said. It&#39;s a fantasy, but wouldn&#39;t it be wonderful if everybody put others before themselves? <br><br>When God told us to love our neighbors… He didn&#39;t mean just the couple living next-door.  <b>sigh</b>",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZPZRtV-pPO,"@Ciara I&#39;m confused.... Nobody needs any religion to have morals, love, and compassion. No one needs anyone or any silly book teaching them that stuff, as those are simply human traits to begin with. It never makes any sense when I see stuff like this.. just really confusing to me. I mean, if you need a book to be a good person then there is something seriously wrong. But, eh.. positivity is positivity, I guess. Cheers to that.",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZPeBje3eWM,"@Adrian D <br><br>I agree. You don&#39;t need religion to have morals or be nice to people. I wasn&#39;t &quot;referring to/pointing at&quot;  religion. <br><br>There is a difference between Faith and religion… That would be a really long conversation to get into… I believe in Jesus Christ as my Lord and Savior and I trust in Christ alone for my salvation.  From what I understand, you don&#39;t. I&#39;m not going to degrade you for that. I don&#39;t do that to people.  <br><br>If, for example, you were interested in what are Christian is…I would explain it (in more detail than I just did).  But, I would never push myself on someone.",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZQfc5T1oZN,"@Ciara Okay I apologize, my bad. Cheers",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZQwLo6Tmda,"@Adrian D <br><br>Thank you, but you had no reason to apologize. You were just saying something and I replied. I know you can&#39;t hear my voice, but I do these things nicely. Don&#39;t apologize for asking a question or even your opinion. Unless you really thought you said something wrong  (which you didn&#39;t).... I would never apologize to anyone. You have a right to say whatever you want and how you feel.",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZSwHLv-F-d,"@Ciara I think all this awful stuff happening and the stress is really getting to me... I just can&#39;t not apologize after I realize I&#39;m taking out random, unrelated sadness and frustration on complete strangers. Not very nice. But anyway, have a good day. It was my bad, really. Cheers 🥂",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZTKf7cAWms,"@Adrian D <br><br>Okay... if you feel you need to apologize… And I absolutely accept your apology. Thank you, so much!",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZUl0laNT_F,"@Adrian D @Ciara It was lovely seeing such a civil conversation online. Good job, both of you :)",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZUtQjNNOcW,@Ragazar now this is youtube,0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZVGAe3X9uI,"So beautifully said…in such horrific circumstances we see the real good in humanity. The footage is disturbing to say the least…The fact that there R so many with a fighters spirit amongst ALL of these folks is what is incredible to witness. In ALL the most dire of conditions these People R willing to endure &amp; survive in unimaginable situations. God Bless the Women, yes’m those that R the young Moms carrying their children, maintaining calmness in such tragedy, the elders that show the courage to forge ahead &amp; even join in the fight…💔🥺😢🙏🏻<br>Please Lord, Let PEACE PREVAIL🙏🏻☮️💟🙏🏻💛🇺🇦💙🇺🇦🙏🏻💟☮️To ALL those covering on multiple stations…Stay Safe🙏🏻🙏🏻🙏🏻",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZZvT3jW_I3,"Clarissa Ward I think is one of the great reporters of this generation. Fifty years from now when they show old news reels of important events as they happened, her stories on the ground are going to be among the best footage there is.",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9ZmT37YKHmE,"Thank you for your focus on what this woman journalist has done in her career to report on and help people with incredible bravery. And thank you for focusing on the women who disproportionately are harmed by the wars of men. <br><br>It is sickening to see the human infrastructure of cities being destroyed by bombs. Infrastructure that people have spent their lives and all of their material wealth to build, to house people, school people, serve the sick, and to govern people. What a sickening waste of human and natural resources, to have to rebuild it all when a war ends; and all the human suffering from the loss of that infrastructure until that rebuilding occurs. <br><br>And of course, the loss of human life, health, and psychological safety from war.",0
Ugwt2xPAVLqAF29xAZd4AaABAg.9ZN7Idlb3qV9Zo9yWKP3Tj,Is there such a report from Belgrade in 1999?Drop the link?,0
Ugw9u0c9Q5tbvA6FNpt4AaABAg.9ZMTcxqRKDx9ZmXjDeT3Au,Yes. We should be shown such film clips of people on all sides of any violent conflict. Men&#39;s wars hurt everyone.,1
UgzNV9Wyom5lMSL9NJ14AaABAg.9ZMO4vpk6wK9ZUWPIdEr2Z,A woman forged in fire and tempered by time. May her steel will halt her foes in their tracks.,0
UgyDwot0rnJ73BqqApB4AaABAg.9ZMLSpDQvwV9ZSfk7Om6gn,"Why don&#39;t you say that all the bridges, including this one, DESTROYED THE APU OF UKRAINE?",0
UgxgW5xqqOhQMSjagwh4AaABAg.9ZMLNOGLN3x9ZMLVMK0Yep,"The news is also like vultures who would be after the fresh corpse. In a months time, they will nowhere to be found.",0
UgxnWhrUYcNkNAz5Mnd4AaABAg.9ZMJbpn33OI9ZMRptO_A2C,"I saw it too. The Dad&#39;s foot was blown off and he died a few minutes later. Seeing the bodies of the Alsatians too sprawled out in the back of the car, 2 of the 3 dogs killed. The most horrific thing I&#39;ve  ever seen in my life. Why fire on civilians it&#39;s absolutely despicable.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLtJHE6oXW,"shed on some things, but I&#39;m still confused, l&#39;m a newbie",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLtXf-UVlJ,"Investing in stocks and crypto is a good idea, a good trading system would put you through many days of success.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLtbePFMul,It is possible to produce superior performance provided you do something different from the majority.,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLtnFQO5yg,However most of us tend to pay more<br>attention to the shiniest position in the market to the cost of proper diversification.,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLtsHDPcMt,"Having monitored my portfolio performance which has made a jaw dropping $370k from just the past two quarters alone, I have learned why experienced traders make enormous returns from the seemingly unknown market.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLtyQGCoD4,"Interesting,  i have a lump doing absolutely nothing at all in my bank<br>account, I wanna get something started with it. You seem to be doing excellent for yourself, how do you achieve this?",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLu2DmAKhj,"Exactly, the trick is to diversify<br>your investment, don&#39;t panic when everyone else is and invest consistently.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLu9yuw7Dt,Do you trade on your own?,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLuKFLbdHD,"I am trading with expert Mrs Stacy Griffin Kartner , a regulated broker. Met her sometime early last year at a startup funding event. She had some interesting things to say about the state of algorithmic trading.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLuPilIJJv,That&#39;s impressive. Are you giving her your money or the money stays in your trading account? What&#39;s really the idea behind copying trades.,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLuW_h03jt,"My money stays right in my trading account, my account just mirrors her<br>trades in real-time.that&#39;s the idea behind copy trading.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLub7jnCZQ,How much did you start<br>with ? And how much have you earned so far,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLuhQIWeSR,"It&#39;s about 6 months now, I make a profit of about $12k weekly and sometimes more And it all depends on your investment capital, possibly you can earn more with very good startup capital.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLumS6ur4H,"Wow this is amazing, please how do i get in touch with Mrs Stacy Grinffin Kartner <br>would love to trade with her?",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLuruL1CSq,"Does  she also offer mentorship, lectures and tutorials?.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLuye17aJ-,"@Scott Willimas Yes of course, I attend her online classes daily.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLv5EhC7Xf,"Interesting, how Much profit do you make weekly or monthly ?",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLvF4SlGR1,"@Jack Gabriel I&#39;m actually doing a long term investment with her, which I realize more profits at the end of the trade, I&#39;m not really going to state my earnings here as others do but yes, her services are really good and I recommend her.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLvLqYnS4a,I&#39;ve blown account on different trading<br>platforms for the last couple of months. I will like to see an experienced trader oversee my investments. Any contact details on how to further reach out to her for assistance?,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLvQUbKu3M,For all newbie trying to invest Mrs Stacy Griffin kartner is legit and reliable,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLvmNlxA-X,"Alright thanks, I&#39;ll contact her right away.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLvtwgw3qi,"Greetings from Florida, I have read lots of reviews about her in many platforms, she must be a real crypto prodigy.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLvyzl7Obb,"I ’m new to crypto, I&#39;ve been skeptical but I have to try it out with her right now because l feel very confident seeing all these testimonies about her.",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLwEy9svAF,"Successful people don’t become rich over night, they take risk and invest in the future",0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLwOkWRIYu,I thought someone drop her watsapp information,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLwQ2GAN2a,Her availability is on FB also,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLwReNZ_MP,You can contact her on FB,0
UgyxZSVDLvaK9Gxm8mh4AaABAg.9ZLtB6y5D3R9ZLwT3rWYDO,Her username on FB,0
Ugx_H11zzKnVJwyCLHN4AaABAg.9ZLMHepZIxu9ZLf95sSs73,You are a scary person,1
UgyjW5uwo0I51A98tNt4AaABAg.9ZSjHT3Kjzv9ZSjVOSBOLG,"Worry’s me, the people that are in power are causing so much trouble for everyone wanting peace 😡",0
UgwPp9nWg4rKnBVdfnN4AaABAg.9ZS631souda9ZTuhn-PF6s,"@Hans Axelsen No need to be aggressive, we&#39;re talking.  NATO countries are already involved like I said, logistics, ammo, equipment.  They even encourage former soldiers to join the fight.  So, yes, technically, NATO will never confront Russia unless it attacks a NATO country.  But de facto, we&#39;re at war.",0
Ugwg_p0V4xMFYQ9kbid4AaABAg.9ZPZ1-Y7LQA9_70QL2htb4,"Maybe you should get off CNN for a bit, do some research and see that in many cases they actually are.",1
Ugzsj79U1nig3tC-B7Z4AaABAg.9ZP7qs5MuR59ZPgjQ7Zken,@Hans Axelsen he was talking about the Balkans aka Bosnia 🇧🇦 and not Syria 🇸🇾 🤦🏻,0
UgwGCPctfEYnLK5lBAV4AaABAg.9ZHtsx_LfxX9ZPgstQBjms,@Harold Kreye What I was looking for was for someone to define what Putin means by mercenary. After as many years as I spent in the military I am well aware of what we in the west define as a mercenary.,0
UgwmhJeKtVBFUa5llg94AaABAg.9ZH1m7DcJri9ZH1vD4feJ_,"“All intelligent investing is value investing – acquiring more than you are paying for.” Christine Norine Martin (Trades, Portfolio)",0
UgwmhJeKtVBFUa5llg94AaABAg.9ZH1m7DcJri9ZH1xZ9uBKB,"She got it all, she helped me grow my portfolio too from 0.1Btc to 3.2Btc.",0
UgwmhJeKtVBFUa5llg94AaABAg.9ZH1m7DcJri9ZH2Dt6JkE7,I have been hearing about mrs Christine Norine and her genius mind in the crypto market also how good is she?,0
UgwmhJeKtVBFUa5llg94AaABAg.9ZH1m7DcJri9ZH2k0j0v3i,"@Mary Aguirre I have also been trading with her, The profits are secured and over a 80% return on investment directly sent to your wallet. I made up to $10,000 An nitio in 2months trading with her.",0
UgwmhJeKtVBFUa5llg94AaABAg.9ZH1m7DcJri9ZH31VpnLR-,What impresses me most about Mrs Christen Norine Martin is how she explains the basic concept of winning before actually letting you use her trade signals. This goes a long way to ensure winning,0
UgwmhJeKtVBFUa5llg94AaABAg.9ZH1m7DcJri9ZH3GZmeiDB,"Um and i must confess she got unique strategies too because i was able to recover my losses from the crash so swiftly, 11Btc now.",0
UgwmhJeKtVBFUa5llg94AaABAg.9ZH1m7DcJri9ZH6by46ri9,Wow I&#39;m a bit perplexed seeing Mrs Christen N. Martin mentioned here also... I didn&#39;t know she has been good to so many people ❤️.,0
UgwmhJeKtVBFUa5llg94AaABAg.9ZH1m7DcJri9ZH6mqgtQ5p,"@Asif Moh Dryden A very Big Thanks for sharing your success and letting us have her contact information, I&#39;d message her RN",0
UgwmhJeKtVBFUa5llg94AaABAg.9ZH1m7DcJri9ZH7VPOszmQ,"Last night i said Bitcoin formed the IHS Pattern, so its likely to pump, and maybe it will retest at $36-$39 that being said, as Traders we can still make good money out from it.",0
Ugwht-QNI3WAz_rW2CN4AaABAg.9ZFqjIBjbwH9ZFr8aoKGC1,"My prayers are with them as well, how are you doing Linda??",0
UgwEZQd7wh5ld2NEjVZ4AaABAg.9ZSMV_r1JXH9ZSNEyAQxvk,show me difference,0
Ugz5xITztAmj8hVCQrx4AaABAg.9ZMjyztR77G9ZMku6T-jKq,But you are here supporting CNN,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLn1FdQxc7,"shed on some things, but I&#39;m still confused, l&#39;m a newbie",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLn5MKgJ1w,"Investing in stocks and crypto is a good idea, a good trading system would put you through many days of success.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLnAgOmMxo,It is possible to produce superior performance provided you do something different from the majority.,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLnERTvXri,However most of us tend to pay more<br>attention to the shiniest position in the market to the cost of proper diversification.,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLnK7gbnN_,"Having monitored my portfolio performance which has made a jaw dropping $370k from just the past two quarters alone, I have learned why experienced traders make enormous returns from the seemingly unknown market.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLnOjaCfiJ,"Interesting,  i have a lump doing absolutely nothing at all in my bank<br>account, I wanna get something started with it. You seem to be doing excellent for yourself, how do you achieve this?",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLnenY4-37,"Exactly, the trick is to diversify<br>your investment, don&#39;t panic when everyone else is and invest consistently.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLni_P8hvY,Do you trade on your own?,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLnoA1X5KX,"I am trading with expert Mrs Stacy Griffin Kartner , a regulated broker. Met her sometime early last year at a startup funding event. She had some interesting things to say about the state of algorithmic trading.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLnsaaeT3Z,That&#39;s impressive. Are you giving her your money or the money stays in your trading account? What&#39;s really the idea behind copying trades.,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLnz76Pjb1,"My money stays right in my trading account, my account just mirrors her<br>trades in real-time.that&#39;s the idea behind copy trading.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLo1z8PU6A,How much did you start<br>with ? And how much have you earned so far,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLo7L-XehM,"It&#39;s about 6 months now, I make a profit of about $12k weekly and sometimes more And it all depends on your investment capital, possibly you can earn more with very good startup capital.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLoBKZxZIL,"Wow this is amazing, please how do i get in touch with Mrs Stacy Grinffin Kartner <br>would love to trade with her?",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLr3JPtpGk,"Does  she also offer mentorship, lectures and tutorials?.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLrA0xzOAT,"@Scott Willimas Yes of course, I attend her online classes daily.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLrGxg-f3a,"Interesting, how Much profit do you make weekly or monthly ?",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLrVQfqj8t,"@Jack Gabriel I&#39;m actually doing a long term<br>investment with her, which I realize more profits at the end of the trade, I&#39;m not really going to state my earnings here as others do but yes, her services are really good and I recommend her.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLrZqG9HUU,I&#39;ve blown account on different trading<br>platforms for the last couple of months. I will like to see an experienced trader oversee my investments. Any contact details on how to further reach out to her for assistance?,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLresc_Ym6,For all newbie trying to invest Mrs Stacy Griffin kartner is legit and reliable,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLs-a2VeVt,"Alright thanks, I&#39;ll contact her right away.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLs6pkP81b,"Greetings from Florida, I have read lots of reviews about her in many platforms, she must be a real crypto prodigy.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLsDybAu8p,"I’m new to crypto, I&#39;ve been skeptical but I have to try it out with her right now because l feel very confident seeing all these testimonies about her.",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLsWRXJ-B2,"Successful people don’t become rich over night, they take risk and invest in the future",0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLsg5HHgf0,I thought someone drop her watsapp information,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLsi0T-P8f,Her availability is on FB also,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLsj_v8I97,You can contact her on FB,0
UgzgPI3rl8phGZCWr3l4AaABAg.9ZLmwz6rLzF9ZLsklZ08wY,Her username on FB,0
UgwqdI8Cl6CFPo36YFZ4AaABAg.9ZLjtX3Vu289ZLlEPw-hDA,"Eh, it&#39;s CNN",1
Ugzisb7QwobdWt0QJbx4AaABAg.9ZLZi6f5cM19ZNEHYk0k0O,"@Ruby it&#39;s not my problem if you&#39;re living in the past and what happened then and what one man did. I&#39;m talking about the here and now.  You don&#39;t kick a man who&#39;s trying to live his life, a country who&#39;s going about their business. If you desecrate that peace, you&#39;re bound to be retaliated at no matter what it takes. It&#39;s not just a two- country conflict. It will affect all the world near and far.",0
Ugzisb7QwobdWt0QJbx4AaABAg.9ZLZi6f5cM19ZO9EVXUJBE,"@diego garcia i told u, u need more information. “One man did” .. they erected a monument for him!",0
