replyID,reply_text,hatespeech_or_not
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZFw9cjl7lh,"@IMO here's one We the people need a President,  not a Resident!",0
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZFwDTNKEbK,"anotherHunter has sold a bunch of pictures, so are we sure he really wants to win anything?",0
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZFwTje0Iov,"@Personal info That's been done thousands of times.  Try again!  And be ORIGINAL,  willya?",0
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZFwit8j1Dd,@Personal info Just heard one like that.  I'd complain to Firefox about their browser extension if I were you.,0
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZFx01lFwDu,"@IMO what's ""been done thousands of times""?",0
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZFxApWtnvP,"@IMO how about ""let's go Brandon""? does that work?",1
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZFxnqBBgOA,@Personal info Ask your Firefox browser extension.,1
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZGQGJAiHbE,@Brandan Ellis yea orange man bad right? That's all you guys think. Just orange man bad.,0
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZJtiayd44h,I wonder what real me would Trump put in his cabinet?,1
Ugw93Lc_HsCStzMhyod4AaABAg.9ZFJ8efpBhh9ZKioDYyTnM,"@IMO it says that ""let's go Brandon"" is the top #1 comment (under the setting ""Bronx cheer"")",1
UgzI7wKICS2OPraZjTN4AaABAg.9_APOu66Bzh9_By2qZZL7r,How about someone new and not either Biden or trump,0
UgzJUO5INruFGhsHIEZ4AaABAg.9_1c0xPZhmi9_6g2oYvcfX,too afraid to face Putin without stuttering 😂,1
UgwGiNCwsXmIEI9AKlN4AaABAg.9ZizGpkAGmA9Zj-KK3kh5_,I am afraid that you’ll have a total generation of people who from the age of 2 learnt that Putin soils their underwear.,0
Ugx3UVYRlq5XDVhvlLx4AaABAg.9_8tLxoQv-_9_9QSyQU0cs,But excluding transgender athletes from male/female sports would be transphobic 🤪,0
UgwPmCuqsZZuHMUtJel4AaABAg.9_CkI0Kx6ZT9_D02lbJw7l,"A mental disorder that gave us Social Security,. Medicare, Civil Rights, a fair wage etc.  And, by the way, an insult is not an argument. It reflects more on the person saying it than the one it's intended for.",0
Ugzq0GooZ1OBhVfUVfJ4AaABAg.9ZiWkEQOVpl9ZiZf04WICF,Minority and female vote has consequences.,1
UgzJEt5J9A7CqPuccHB4AaABAg.9ZhZ_iZ_CFL9ZwD483frN6,"Hello, how are you doing? Hope you're having a wonderful day!!!",0
UgzJEt5J9A7CqPuccHB4AaABAg.9ZhZ_iZ_CFL9ZwF0GWJB1Y,@tylerjakes well dealing with adulting but it is a great day! I hope the same for You.😊,0
UgzJEt5J9A7CqPuccHB4AaABAg.9ZhZ_iZ_CFL9ZwFLSZfUhc,@Amy Bahner glad you're okay. I'm really depressed right now lost a coworker. Where are you from?,0
UgzJEt5J9A7CqPuccHB4AaABAg.9ZhZ_iZ_CFL9ZwFwIs9cuZ,@tylerjakes so sorry to hear that. I was raised in Alaska but have lived mid south America now 33 years Holy Moly!!! Time flies and where are from?,0
UgzJEt5J9A7CqPuccHB4AaABAg.9ZhZ_iZ_CFL9_5cMrYr_n7,@Amy Bahner it's really painful to loss our loved ones. I would love to know more about you. I live in Dallas Texas but I'm currently at my place of work here in Scotland.,0
UgzJEt5J9A7CqPuccHB4AaABAg.9ZhZ_iZ_CFL9_5gWu5CNix,@tylerjakes it truly is heartbreaking. I bet You love Scotland!! I haven't traveled internationally yet. I don't consider Canada international being that I grew up in Alaska. Life is precious especially when have someone dear to share it with!!,0
UgzcUT86-qpDfAMyVyl4AaABAg.9ZFRe7swgtr9ZF_U7BJuc-,That won’t them minerals over there,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H5uCvjRBr,"hey wes,l did invested with her i made huge profits thanks for recommending her",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H5zHJTxKb,"When it comes to the world on investing, most people don't know where it start.fortunately.great investors of the past and present can provide us with guidance.",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H61SpiYGT,I saw that recommendations but I did not bother chatting her up 🤦🤦🤦,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H651uz7ZA,"who made profits for you, am really looking for a pro who can  manage my account and make me huge profits",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H69J_-8W9,I'm glad I did withdrew my first profit two days ago now I have another on going trade with her,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6HrlYaCI,who is this professional broker and how would I be able to get in contact with her,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6LPcVKGF,she is Mrs sonia one of the best and trustworthy broker on earth,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6Odekps2,Hello what's the best way to get started with trade cos i've been doing my personal research for a while now and I still don't know how to start.,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6SJkSKTE,"Someone help me out with her contact info, how can I reach out to this broker Mrs sonia !!",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6aBb5JCr,You can reach her 👇👇👇,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6aYo-2v7,On Whats 👇,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6csUXluK,"Yes  what, ???",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6laMc4WH,Thanks i just contacted her right now,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6q68ONRH,ohhh thanks i really appreciate 🙏🙏,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6tpIOSIY,"hello, thanks for introducing her to us i actually did the trade with a loan from my friend and now with the profits I payed up and now am happy and comfortable",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H6x98sRtw,"my first investment with her gave me profit of over $24, 000 US dollars and ever since then she has never failed to deliver and i can say she's the most sincere broker i have ever knowm",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H70feCr5k,I really need to invest in Bitcoin Before it rise again,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H74_X965W,"No doubt sonia Trading Services is very good, I invested $5,000 and cashed out $14,700 after 3 weeks. I still wonder how they get their analysis",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H7HROphUq,about six months of trading with it's been profitable and life changing,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H7UPibggP,How does this whole bitcoin things work? I'm interested in it and I'm willing to invest heavily in it,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H7Ys9G9n3,"She has helped me too, Mrs sonia is a very nice woman.",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H7d3MIAI_,"Wow I was shocked you mentioned and recommend Mrs sonia, I thought people don't know her............ She is really awesome!",0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H7mX71OYB,Yes I'm a living testimony of Mrs sonia,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H7sqYN-x-,Anyone who introduced you to Mrs sonia love you.,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H8-QagzFb,I doubted it too before I give it a try........ And it was not regret.,0
UgzuVk91zdF1QUmrkVl4AaABAg.9_H5q70sIv49_H84FY1Kaf,"I just made my second withdra again today trading with expert Mrs sonia, I can't wait for the next 7 days to cash out again.",0
Ugwsv3gyhfqG-cFGpcp4AaABAg.9ZiUUDhJoO59ZjoIOrOERx,That's the real problem..we have the same problem..as the famous saying went at the beginning of the 'show' ' WEF..all in this together' ..the 'f' is silenced..oops I mean silent..when pronounced....,0
UgxqhVmC3PVqhjS9xwh4AaABAg.9ZFsks0rRhb9ZFtrodoKSD,AMEN.  Jim Jordan should be the new Speaker when we wipe the floor with the Left in 2020.,0
UgxB2Bap1fCwE-F2pzJ4AaABAg.9ZjKZXnyi2z9ZjxWT-Tb2x,Blahbalah blah congressman we all know this,0
UgxUt2fk94c_xMggCBN4AaABAg.9ZySLcZtvPi9_0EwZNtcKR,"No he’s just the perfect president to sell weapons…..all is going to plan, he found a new customer after Afghanistan, hopefully this customer has a twenty year guarantee like the last one….though I’m not so sure when the enemy has 4000 nuclear war heads🧐🤔🤔🤔",1
Ugw1kieCKj_EoWS2WuR4AaABAg.9Zx4A68p8YE9ZxBAT5Y7CW,Sure we are fixing our problem. Don't worry your big boys will beg  to us in upcoming years. Jai Shree Ram.,1
Ugw1kieCKj_EoWS2WuR4AaABAg.9Zx4A68p8YE9Zx_Kzs_WlM,yeah thats why the whole west is dying for India to support them against Russia😂😂😂,1
Ugw1kieCKj_EoWS2WuR4AaABAg.9Zx4A68p8YE9ZzlTaPR99z,"Atleast India is not shitting in ukraine like Nato, western nationsBlaming india for their failed policies xD",1
UgzJKaYjNS-6cpkL3zl4AaABAg.9ZiGReFco_l9ZljNZ6zwXo,"He is our clown :) In practice he is not our president, literally.  If he comes to me and expects to be my president I would ignore his commands if any and just say, sure sure and help him across the road.",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZyQxAPtkhi,@Himanshu Khichar How?,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZyR5GbO_F5,@Himanshu Khichar I thought India was mostly Hindu??,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZyRjovW5bO,"@Pankaj Kapri yes we would, why wouldnt we!!  Its Ukrainian land what do we care? In fact I heard the US is pushing Ukraine to accept the conditions. I think Ukraine should do what they feel is best for them. None of our business really. As far as support for the war, of course we should support them. They are not the aggressor.",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZySF2ymw7u,@Pei Ying Cao Being beautiful is over rated! Just be you!!!,1
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZyTUB60T0l,@Liberty Girl To what statement of mine are you asking how?,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZyTYFFCv4g,@Liberty Girl Yes.,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZyYzrpSZBx,@Pei Ying Cao r u from Japan? Just asking bro; bcoz  I am shocked ; what a fool,1
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9Zyu4vSYKUi,"@Homiecide What has this got to do with what's happening in Ukraine? people are being slaughtered and you're arguing about what's happening in Australia? IM NOT LECTURING ANYONE CAUSE IM FROM NEW ZEALAND NOT AUSTRALIAN. You people are ridiculous, what is happening to the people in Ukraine is a atrocious, innocent people have been murdered and millions of people have been forced out of their homes and lost their livelihood and you wanna argue? get a grip mate",1
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZzDbr--9DK,"@Emiliano Pimentel India buys around 1 to 2% of oil from Russia, while Europe buys 40%. This conflict between Ukraine and Russia is not new, but Europe never looked for other options. And there's a difference between saying 'we will stop buying oil' and actually stopping it.",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZzDwT1aBP_,@Wolf Hybrid Dog Trainer Google how many times Russia has used veto for India.,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZzEHUUkzdM,"@Himanshu Khichar Why are you so negative? If someone asks me a question, I'll answer it. I saw no one abusing me, so why would i use degrading words.",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZzF7rMICnK,@J DB when are you guys like retaliating against your government a little while ago because you didn't want no more  quarantine. They didn't respect your rights at that time huh?,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZzHSPmvDrO,"@Liberty Girl If you see India's history from the Independence to the present, we were always neglected by the west. Today relationships have improved a lot (mostly because of trade) but on the other hand relations with Russia were never bad or even shaky for India. US was pro Pakistan for a long time that's why India choose other defense partners.",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZzgCcAwNg1,Small border issue is not a war. India and China have 2000 years old peaceful relation. Indian politicians never spread false narrative about China like what west does.,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZzoBTHINbH,@Kamaobc! Have you read the remarks made by foreign minister of China in OIC? They clearly stated that they support Pakistan in their sovereignty and territorial integrity. Can you explain to me what they mean by this? With last years Galwan valley incident China have shown their true nature. And yes they want to strengthen India China trade more because India is becoming a destination for investment for many countries and they want a chunk of it.,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9Zzq7Pe8YZM,@Kamaobc! So why do you expect no reaction from India's side when China is doing all these things that are against India's interest? It's simple China and India are only trade friends and nothing else.,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9ZzraWdafOI,@Pankaj Kapri China is need silk route because its in their interest. India is doing same by supporting US and EU members in south-China sea. Discriminatory behaviour after virus breakout is add-on from Indian side.,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9Zzs_yqqsiV,"@Kamaobc! Why is India and other nations opposing China in south China sea? If you ask this question to actual south china sea countries, you would get the answers. That's all i have to say.",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_0xh9Kfpdi,"@x Yes it doesn't justify killing but it justifies India's stance on sanctions. And our government is trying in every way to stop this war, even providing humanitarian aids to Ukraine. Our government had multiple talks with both the leaders because this can be stopped only by talks.",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_21Aw9as-m,@Pei Ying Cao merderers who?? And saints who us Japan n Europe. Nice joke,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_2EVbh-cQf,@Emiliano Pimentel lol. enjoy the show then. I'm American btw. 😆,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_2UQZwGktf,@Shinozaki yes out with the racism in public. It really helps India maintain it's diplomatic stance. Thanks 👍😊,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_2U_30oWMP,@mop well the oil that India bought was less than 1 day worth of Indian oil imports. It is quite insignificant.,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_5VL6OhyG9,@J DB What about the US war crimes? Where was your conscience?,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_9xAY2WRn9,The US support India in the UN Security counsel when Russia refused.,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_BKifJrYDu,"@Marc Temura many of my people in the comments forget that even russia is not always there for india. This is all the more reason we need to be neutral and stay out of this war. If we are forced to pick choices for a war that is so far away from us for a mere 40 million people, our 1.2 billion will suffer. None of the choices are worth losing either of the west or Russia's support. Maybe one day we can start the third world again, wgen we are strong enough. Till then, keeping our heads down and waiting is what we can do. We cannot afford to do anything else in faraway wars. Europeans may care about Ukrainains more but we have Afghanistan and Myanmar conflicts to care about. Srilanka is broke and there's a race for power in that region, nepal is getting closer to china, china is still a threat and pakistan is in political instability again, meaning the military is still pulling the shots there. We should focus on the things around us more than europeans fighting for the 1000th time",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_BLk3sXNcj,"@Manit Doshi My dear Indian this is ""4th Turning"".  Your Prime Minister already made his move.    Haven't notice the way China treat you invading your lands killing your soldiers, it should been obvious even for Indian like yourself.   Modi gave that big hug to President Obama.",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_GdwRB8i6Y,"@J DB India never supported Russia in any type of Ukraine conquer instead we have provided many medicines to Ukraine in the war as humanitarian aid , where else Ukrainians are beating Indian students , it has always supported Pak in kasmir matter ,",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_Ge4cD00Vi,@Pei Ying Cao Russia isn't the only one that sells oil but he's the only one who sells oil at low prices to 'INDIA',0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_GeUPfMbyn,"@Liberty Girl because usa has always supplied arms to Pakistan and then Pakistan gave them to terrorists to attack India and then usa says it's on a war against terror , the level of hypocrisy in this is above infinity",0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_H5R-xpPUI,@J DB india's heart is with ukraine but politics is politics. no emotion there,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_JRb26zZXh,@J DB you mean white humans rights?,0
UgynEVvu2E6b5vyIweh4AaABAg.9ZxU5SMNHTo9_SPg1yHFpG,"@J DB As a Australian grow a spine , your government can't even protect Julian Assange ! Grow a spine instead of being a vassal state of USA",0
UgzK1snBsuPCdrlFbr94AaABAg.9_1iw7h6BtC9_1kjskfIxn,"Proclamation 4311 - ""THEREFORE, I, GERALD R. FORD, President of the United States, pursuant to the pardon power conferred upon me by Article II, Section 2, of the Constitution, have granted and by these presents do grant a full, free, and absolute pardon unto Richard Nixon for all offenses against the United States which he, Richard Nixon, has committed or may have committed or taken part in during the period from January 20, 1969 through August 9, 1974.""",0
UgyDOK2tH2RcBXs7Ayt4AaABAg.9Zy3LfTr5vZ9_2s2q66P38,"This judge applied longer sentences for child predators than all the other SC judges combined.  Because, she sat as a district court judge for longer than all the other SC judges combined.  It is fair to judge her on her record - but you can't compare her to other SC judges this way, because most never sat as district judges.",0
UgzckGwi4mftnDZJ6dl4AaABAg.9Zd5Qqm5NNX9ZdCP2sFScq,also his face completely matches his voice haha,1
UgzckGwi4mftnDZJ6dl4AaABAg.9Zd5Qqm5NNX9Zdd9Z8Nfmq,Hawley can propagandize with the best of 'em!,1
UgzckGwi4mftnDZJ6dl4AaABAg.9Zd5Qqm5NNX9ZeBynV_9Dw,There is a reason he isn't on TV more often.  Most people aren't down with white supremacists.,1
Ugzy6-IeMGBLw-K7HFF4AaABAg.9YNcE9Cvhm09YNc_57kbhV,"Here's a better title for Jose Biden's "" Build Back Better"" slogan. : BUILD BOGUS B.S.!! Let's GO, BRANDON!! Vote TRUMP 2024!! MAGA!!🙏🙏🙏🇺🇸🇺🇸🇺🇸",1
Ugwet7CVjWdrRBtX2Cp4AaABAg.9_5EttBR3xI9_5FjIa84_b,"Replace him with Liz Cheney, one of only 2 remaining patriots in the GOP.",1
UgwHjIlnR3_Y6F5Lb1p4AaABAg.9_ANmQl53s99_ARLgYqgRi,A little earlier this time last yearPutin punkd telibiden to a debate.,0
Ugz09dvQV6dbK5Udezt4AaABAg.9_5CYyeXuMm9_5O1d76ftX,I'm sure glad I'm not a homosexual liberal like others spouting off on here!,1
Ugz09dvQV6dbK5Udezt4AaABAg.9_5CYyeXuMm9_5PKYneIsJ,@Ronan Brodrick IS HE KIN TO JOE AND HUNTER?,1
Ugz09dvQV6dbK5Udezt4AaABAg.9_5CYyeXuMm9_5PSGJcbW6,"@Steven Smith YES WE DO, THE BEST POTUS EVER DJT.",1
Ugz09dvQV6dbK5Udezt4AaABAg.9_5CYyeXuMm9_5WjLv_9c3,The facts are on the chart.,0
Ugyusu4ddxzDMZkRjaV4AaABAg.9_5EaR264tx9_5LaxoUver,Or crapping in his diaper.,1
Ugyusu4ddxzDMZkRjaV4AaABAg.9_5EaR264tx9_AZpP4n8Ze,Get him a walker or a stroller 🤣,1
Ugza9_vwrsdoy0SANxl4AaABAg.9ZYNOxkf3M09ZYOjNvLSH7,On your mind.  Which is dumb.,1
UgwZ9xF9FesJJ1oSMfx4AaABAg.9ZiTl2yAJ7L9ZiUkU760fW,10 percent for the Big Guy,1
UgwZ9xF9FesJJ1oSMfx4AaABAg.9ZiTl2yAJ7L9ZiVRIXfRpF,"His family will have $500,000 speaking engagements galore.",1
UgwZ9xF9FesJJ1oSMfx4AaABAg.9ZiTl2yAJ7L9ZjKehR9SKO,Can you feel the kickback in your behind?,0
UgwOT7u0mV9IlgyXBMt4AaABAg.9_5HsdrAQTB9_CkTFRE9MS,"We live in a Time where the US-President is so massively incompetent-hyper-deluxe that he says ""There is DIGNITY and HONOUR in Working! So Work!"", blatantly lying for Reasons pointed out by Youtuber Some More News. Go and then come back and tell me youre opinion on it. Oh, and meanwhile, i just see, a second video has come out, this time about Union. Yeah, do i even have to say it? These videos concern us all, we should all watch them.",0
UgzSFuxcpexh_6MC5Hd4AaABAg.9_MeM7zjnZ79_OguXVz3UI,Victoria nuland is an acting president of usa in this Russian Ukraine conflict !!!,1
UgxnFg6v4qSx9yR03ux4AaABAg.9ZwTMObjCAU9_60JF6nOMR,exactly,0
UgxHoH4iQjaP28XLttJ4AaABAg.9Zd-7Z8M4o09Zd1ValBCOm,and they easily put performed Biden,1
UgwwCMCeIlFjZooLJ8d4AaABAg.9ZYPnSVYtt29ZYaTP0i_n8,GREEN NEW DEAL..NO DEAL!😡The only way we can go forward is to embrace our global economic position. This country has all of the natural resources it needs to be energy independent. Time to step up and do what's necessary for all of the World and American citizens concerning.,0
Ugx3-1o659a3dFzGC8Z4AaABAg.9_5mJom1YPN9_61HHUNTas,And you know this? How?,1
UgzPklIVcNLTzvnaxop4AaABAg.9Zwcyk3mLk89_2rZF1d_lS,"This judge applied longer sentences for child predators than all the other SC judges combined.  Because, she sat as a district court judge for longer than all the other SC judges combined.  It is fair to judge her on her record - but you can't compare her to other SC judges this way, because most never sat as district judges.",0
Ugy7Asg0oHjE2Of8UPt4AaABAg.9ZgaahBPukA9Zw9jE9d3QU,"Hello, how are you doing? Hope you're having a wonderful day!",0
UgxnKMyfzoymfM4njWV4AaABAg.9_5gy4b0EQr9_60ZwTqMiR,Why? They can not win.,0
UgxnKMyfzoymfM4njWV4AaABAg.9_5gy4b0EQr9_6N0b6qPh6,@Big Bro Wăck Perhaps…mm… just perhaps…they are the size of texas and holding off to the number 3 country in the world,0
UgxSJD_89SLNoyt-Vfx4AaABAg.9_8m6AikJ_O9_HWSqxhim8,Her. I agree with you she shouldn't compete. But she is a her,0
UgwYqem6_TxcD7uryJh4AaABAg.9ZfdxHxQF389ZfgxKS1B_1,"Democrats wrote a text to him, which he read out",1
