replyID,relpy_text,hatespeech_or_not
UgztrOa1Kn0eHg0Ja6t4AaABAg.9YTTaTmjXxk9YTZfmlI0A_,조만간 나옴 절대 법카 잊지말고 유세하는거 보시길...,0
UgwAgUEA1SDdEdELq7V4AaABAg.9YTT8D55S8g9YTW8i-k1G0,ㄱㅈㄹ,1
UgwAgUEA1SDdEdELq7V4AaABAg.9YTT8D55S8g9YTWCeYw2dt,그 소가죽 벗겼다는 곳에 대통령도ㅜㅜ 주도자는 민주당에ㅜㅜ,0
UgzzmBJo4aGOzyONoat4AaABAg.9YTSoecEBGP9YTTq3RON-R,검사 남편.,0
UgzzmBJo4aGOzyONoat4AaABAg.9YTSoecEBGP9YTUVMzYY4n,@김민서 검사 월급이 얼마냐.ㅊㅊㅊ,0
UgzzmBJo4aGOzyONoat4AaABAg.9YTSoecEBGP9YTUVPe2Aoi,피해망상,1
UgzzmBJo4aGOzyONoat4AaABAg.9YTSoecEBGP9YTX1EBPVDT,수호 왜 부럽나~^!??,0
UgzzmBJo4aGOzyONoat4AaABAg.9YTSoecEBGP9YTXdJMGpU4,@김종헌 미련,0
UgxIEpQmjaCBRVP_9fR4AaABAg.9YTSgJZe7xM9YTTWhlTS_L,폐경이 물 많이 나온데 바르기도 해서 빤들 빤들 포르몬 바른거야~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
UgynGG2JTthckTPMUnV4AaABAg.9YTRhJzb6r_9YTTD26KqOM,ㅋ,0
UgynGG2JTthckTPMUnV4AaABAg.9YTRhJzb6r_9YTTm8JfrME,ㅋㅋㅋ개 같은 경우지요~~ㅋㅋㅋ,1
UgynGG2JTthckTPMUnV4AaABAg.9YTRhJzb6r_9YTWTSiXUnV,건희는 어쩔겨  ㅋㅋ ㅋ 건희에 비교하면,1
UgynGG2JTthckTPMUnV4AaABAg.9YTRhJzb6r_9YTwRhL9R78,좀 먹으면 어떠냐  넘치사하다,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YTUgBsLT3P,ㅋㅋㅋ~맞아요.,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YTV8Hp3rvj,도둑은 좀 아니지ᆢ세계인들이 지금 비웃고 있단다 페경아ᆢ,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YThNy4pVIW,그럼김건희는어떻고왜김혜경만욕하는데? 떽  못써!못뗐네,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YTlXTVdFfk,그래도 혜경씨는  인간적인 면 있찌만   건희는  여우야여우가 영부인데면   엄청 조종 할걸,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YTlXs6I5kD,ㅋㅋㅋ.동감,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YTqtWK9qow,인간적으로  그정도각고 난리들  ~~,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YTr8GTgCw1,@이공주 혜경씨  힘내세요  인간적인 모습  좋아요    내숭떠는   여우보단  ~~~,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YTrcyGBMF3,혜경씨 힘내세요  인간적인 그모습  좋아요    여우보단   좋아요♡,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YTrq5VxOuU,@이공주 너나 잘해라,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YTrydw3-OW,혜경  씨    화이팅,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YURm33-Kzv,@박문경 그건아니지 않나요? 아무리 그래도 도둑질하고 갑질하는 후보부인의 인성이,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YUqS_dz82O,@윤세연 범카 횡령한 도둑을 욕하는 거 당연.,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YUqapQEd-7,"@박문경 힘내게 한우, 초밥 대신 갖다 바치시던지요. 요즘 횡령한우 못 먹어서 힘이 없는가?",0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YUrA525O0v,애고 그생각을  못햏구먼  알앟구먼 한우머고 ㅇ힘나시라고!!!화이팅,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YUrPTlJ8Sv,@윤세연 혜경 씨 한우 뭐영양데는것  잡수시고  유세  현장  을 다나한그모습보여주셔요!!!,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YUrcVi5tYj,마이클  잭슨  스타일  징그러운 모습 내슝 떠는  모습 보탄     혜경  씨  가 인간적인    모습좋아요    힘내세요♡,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YVetpVVsCB,@박문경폐경궁김가 뭐라고라고요 뭐 인간미요<br>인간미  겨울에 다얼어죽었나봅니다<br>떽 그런소리허믄 못써,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9YVztmY57BH,@박문경 <br>님 오늘 한후 법카으로ㅋㅋㅋ,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9Y_8PiOXyA9,성형몇번할정도에 시간과  년수가  걸리는데  어떻께 박사를따는지??,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9Y_8gtHB94k,@정병준 거짓학위따고 여우짓하는 그런 여자보단 초밥좀썻는게 좀어떤긴   텰어서 먼지  안나오는인가 있는가~~~~^,1
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9Y_B6ZcNNhs,@박문경 니돈도네돈<br>내돈도내돈.그런자대통렁되면 어찌되겟누.여론조사봤소 경기도29%윤40%서울도 택도없이12%차이.경기도민이뿔났다우,0
UgxFXDcMquzW3FSkLSR4AaABAg.9YTRO_sEg5m9Y_EVaLP3FJ,@정병준 두여잘 비교 해보면    그래도  초밥 먹은사람 이     낮죠ㅡ  거짖학위 내쑹 떠는  가짜   인생보단   그래도  혜경씨가   인간미가  있네요,1
UgzL7PzsiXMYPmhyqH94AaABAg.9YTQqhOX5g59YW0GtVpXOr,파파님 <br>좋아요  저두 화이팅입니다,0
UgzL7PzsiXMYPmhyqH94AaABAg.9YTQqhOX5g59YYVXQFcEqa,"굿판을 믿냐, 선거때면 자기  종교  말고  철학관가서  한번씩 물어본다고하더라   아닌후보 있으면  나와보라고 해라 본인이 안해도 지인    시켜서  다하더만  김혜경도   영부인감  이냐고 물어봣다며어느종교단체  인사다니는건  후보들이 할일이고  각자종교를 믿던말던   선거나 잘하면돼지  굿판으로  몰아가는   김의겸 당사자 너나  잘하세요",1
UgzL7PzsiXMYPmhyqH94AaABAg.9YTQqhOX5g59Y_F7nbEIF3,건희응원하는 사람들은    좀  그런  부류   인간은   끼리   끼리 니까니~~~~,1
UgxNOeox7KweN5dew_N4AaABAg.9YTQkkpiZdM9YTVjsGLuMk,보이느라그러는걸모르냐,0
UgxNOeox7KweN5dew_N4AaABAg.9YTQkkpiZdM9YTVts0g8gZ,내가댓글다는힘들어모든댓글을멈추려고해도너희같은것들땜에또하네,0
UgxNOeox7KweN5dew_N4AaABAg.9YTQkkpiZdM9YTW2koH567,"@이경옥 아!, 그래서 안보이게 법카 쓰면서 포장이라 위조하고 관용차 숨겨놓고 타고 그랬나봐요! ㅋ 리재명 감빵가면 편지나 많이 써주세요 할아버지!,",1
UgxNOeox7KweN5dew_N4AaABAg.9YTQkkpiZdM9YTWzl6rT2a,@이경옥 정신차리고 한글공부도 좀더 하시고,1
UgxNOeox7KweN5dew_N4AaABAg.9YTQkkpiZdM9YTdKhptvpY,@DG J 어쩌면 모든 범죄자들이 바라는 범죄교과서가 될지도..,1
UgwaiH_xJnM1uDR2OMp4AaABAg.9YTQUsemBMf9YTjsM9AHiI,웃긴당,1
UgwaiH_xJnM1uDR2OMp4AaABAg.9YTQUsemBMf9YTjvQeMQXD,아부하지말라,0
UgwaiH_xJnM1uDR2OMp4AaABAg.9YTQUsemBMf9YTppb5iAyE,너 태국기부대지 아 마저 신천지 가 !,1
UgwaiH_xJnM1uDR2OMp4AaABAg.9YTQUsemBMf9YTq8qpY8XA,헉  제정신인지~~~~,1
UgwaiH_xJnM1uDR2OMp4AaABAg.9YTQUsemBMf9YTqRkJIYDF,정신 차리시오   아줌시  아자씨~~~,1
UgwaiH_xJnM1uDR2OMp4AaABAg.9YTQUsemBMf9YTqdZ6ElQp,정신차리시오,1
UgwaiH_xJnM1uDR2OMp4AaABAg.9YTQUsemBMf9YURuGgyYIu,@박문경 정신과 치료 좀 받아요,1
UgwaiH_xJnM1uDR2OMp4AaABAg.9YTQUsemBMf9YUr6dvdyxj,@박문경 이제 정신차리고 사실을 객관적으로 볼 때도 되지 않았나요. 여왕처럼 불법의전 받은 사람이 김혜경이구.  횡령할 수 있게 법카준 건 혜경남편. 훌륭하다.,1
UgwaiH_xJnM1uDR2OMp4AaABAg.9YTQUsemBMf9YZqbmo_atL,지난공약 과거 샅샅히 파보시길,0
UgxMbNgLXeABu9WWk4h4AaABAg.9YRNlin59ab9YS85IRYBP8,법은 대통령이 바꾸는게 아니니깐 ㅋㅋ<br>국민의 힘에서도 충분히 막을 수 있엇어 법만 안풀었으면,0
Ugwb8ycqynINT90U6Jx4AaABAg.9YNLt4IpcP79YNc8o-VLeC,그래서 이재명 찍을거냐?,1
UgxfT4K8S_Bt5AHShRV4AaABAg.9YKyh56u7qV9YKyqiK-VQl,신상공개  거래등,1
Ugz4RN4dcF0E6nBadi94AaABAg.9YKyWKgdgQE9YKyY-BIkMK,냄새난다,1
Ugz4RN4dcF0E6nBadi94AaABAg.9YKyWKgdgQE9YKy_K9kBSB,뭔가있다,1
Ugxs9temOhBFkCD-tkx4AaABAg.9YJfEvl4gFL9YKh8hEWwHi,뭔 한마디도 못해 외교부통해서 오늘 말하던데! 심지어 중국도 한국 악플 다 삭제하는 중인데ㅋㅋㅋㅋㅋㅋ<br>문재인 솔직히 잘하는 거 같은데 욕하는 사람 보면 이해안감,1
Ugxs9temOhBFkCD-tkx4AaABAg.9YJfEvl4gFL9YKmBpAdFm-,@텐타시온 음? 흥분하지말고 선입견 안가지고 보면 이전 정부에 비해 잘하는 건 맞아,1
Ugxs9temOhBFkCD-tkx4AaABAg.9YJfEvl4gFL9YKu3kb69QY,@MY WAY 그니까 뭘 잘했는지 말해보라고 두루뭉술하게 이야기 하지말고,1
Ugxs9temOhBFkCD-tkx4AaABAg.9YJfEvl4gFL9YKvZ6yMXJB,저는 문재인 대통령님 존경합니다♥️,1
Ugxs9temOhBFkCD-tkx4AaABAg.9YJfEvl4gFL9YNFnS3GVIm,저는 문재인 대통령님 깜빵가야되는거 봐야합니다❤️,1
UgwDoOOBR8IkjDJIycR4AaABAg.9YI7_G0WeQI9YIJ6IYkhdO,그런거 없으 윤석열이 그런짓하짘ㅋㅋ,1
UgwDoOOBR8IkjDJIycR4AaABAg.9YI7_G0WeQI9YJT9kvDkp7,@Nah 🇺🇦대깨대깨,1
UgyMrjH2v9yz0_dvMvJ4AaABAg.9YGvY7Mhw6W9YIxXKnEpon,나 !!<br>쫄구 있다 ~~~,1
Ugw_PwyYIVsTnHBIY594AaABAg.9YGrRsoBMS09YGuHb1aJit,벌써 하루도 안가서 사과,1
Ugzp1D1dh0i7PlPUInd4AaABAg.9YGnhU-qSnf9YH3vpDhbdg,맞습니다!!! 김어준의 뉴스공장 보러 갑시다ㅋㅋㅋ,1
UgyS4t6PzKIQCVP_Q194AaABAg.9YGfwp40aS49YIJH4gRPhl,ㅋㅋ 무슨 개솔2,1
UgyS4t6PzKIQCVP_Q194AaABAg.9YGfwp40aS49YIKVmjijPl,@Nah 🇺🇦 한글 읽고도 무슨뜻인지 모르나봄? 조선족? 북한간첩?,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YGnLj2rSlz,구리지 않으니까 불끈하는거지 해석하는 수준봐라..,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YGr3AOv3xv,@핑구 ? ㅋㅋㅋㅋ 님보고 대깨문이라면 열받을거잖아요,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YGrKFaswvh,@동탄스쿨존슈마허 님같으면 님이 가해자가 아닌데 범인으로 몰아가면 안빡치겠음??,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YGtysa8UBu,중국 외교부장관한테는 찍소리도 못하면서..... 강약약강 문재인 대통령님ㅠㅠㅠㅠㅠ,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YGwxcu_UIB,온국민이 중국에 분노하고 있을 때 대선후보에게 분노하고 사과요구하고 있는 현직대통령이라니... 창피하다 창피해,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YH1YHOBD7K,@핑구 적폐 청산하겠다는데 적폐가 아니면 화날 이유가 없는데? 윤석열이 언제 문재인 청산 한다고 했나?,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YH2wXIqSqt,@박지훈 현 정권에 대한 적폐를 청산한다고 했는데 그게 문재인 정권 아니면 뭐냐 ㅋㅋㅋㅋ 수준봐라..,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YH30YLSXq5,"@박지훈 그리고 적폐정권이 아닌데 적폐로 기정 사실화 시켜 몰아가면 안빡치겠음?,",1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YHVMfvVmMn,@동탄스쿨존슈마허 좀 생각을 하고 비난해,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YHVQn6jkCi,너나잘하세여,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YI4qCTEVZW,@핑구 ㅋㅋㅋ머리가 심하게 찢어졌네 ㅋㅋㅋㅋㅋ,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YIMhwhsvGJ,@핑구 강한부정은 긍정이라하잖슴~~!ㅋㅋㅋㅋ<br>아니면 아니라고  하면되지  핏대세워서 눈알뒤집혀보리니까 의심하는거 아니노?ㅋ,1
UgxC_qzCx6PurjBmxLR4AaABAg.9YGdxmEmDy69YIkW8IDpvS,@핑구 지가 하는건 착한 적폐청산 남이하면 정치보복 ㅋㅋㅋㅋ<br>지가 이명박근혜 감빵 넣은건 착한 심판이고? ㅋㅋㅋㅋㅋ<br>윤말대로 캥기는게 없으면 발끈할게없구만,1
UgxDiDjlFas-_995R8B4AaABAg.9YGdbMk2dNb9YIJJMxS1qw,이재명님 당선 기원합니다 화이팅입니다,0
UgwXXwbA_nITr0ESizF4AaABAg.9YGbcrouMYN9YIIN81QGgg,??? : &quot;학생들이 구명조끼를 입고 있다는데. <br>그렇게 구조하기가 힘듭니꽈?!&quot;,0
UgwXXwbA_nITr0ESizF4AaABAg.9YGbcrouMYN9YIJBYjzL91,죄 많은 놈 감옷 보낸거여,1
Ugwu7lJyJwghu5HGQcJ4AaABAg.9YGbSwO94iW9YOXfc09-tC,@핑구 지금은 빨패지  적폐보다 더한,1
UgwXu5svh_y0qriOUoB4AaABAg.9YGb-CDtUYO9YJRJnr8kDI,"없는죄도 만드는게 요즘 세상 아닌가요?<br>피해자가 가해자가 되는 무서운 세상이라서요ㅜㅜ<br>아무도 믿을수 없는 세상,<br>바로 현실이네요.",0
Ugy61vXMl-SZ1W91UxB4AaABAg.9YG_eZ_ueNE9YGk9Uc5tI7,돌으세야~ 빙글빙글~,0
UgwNyu_QqlOC6S1zhf94AaABAg.9YG_TDVe5Ur9YHVEdFR-fk,그럼 대통령후보자가  현 대통령을 협박하듯이 말하는건 맞나요? 우끼고있네,1
UgwNyu_QqlOC6S1zhf94AaABAg.9YG_TDVe5Ur9YIJ87VXths,그러니깐 ㅉㅉ 머머리가 없어,1
UgwNyu_QqlOC6S1zhf94AaABAg.9YG_TDVe5Ur9YITytspcl3,후보자면 대통령한테 압박 줘도 됩니까?,0
UgzY6IQ3Q-r245r8gRx4AaABAg.9YG_COMg7Hq9YHgrvBn4po,낮짝도  두깝다,0
UgwH2zQEiEPxZhrGS894AaABAg.9YG_8nUWjgr9YGbyzAr0Sv,정말  웃기는 일이 생기겠네요.,0
UgztzSf5VFO22wZfXEd4AaABAg.9YGZxQE1_QY9YGu4eNq7Tq,기획수사의 사전적의미 먼저 알아보고 오시는게 맞을듯 싶네요,0
UgztzSf5VFO22wZfXEd4AaABAg.9YGZxQE1_QY9YIZE77lx0v,요상하구만,0
UgydcIHZzvTzPRXkERR4AaABAg.9YGZl4J78Mg9YIxdxF81p6,산 더미 처럼<br>분노 로 쌓였지 ~,0
UgxHT3dz7MFFTtHzcO14AaABAg.9YGZHyNI8xl9YGc50GWjj5,맞는 말씀요.,0
UgxHT3dz7MFFTtHzcO14AaABAg.9YGZHyNI8xl9YGeNilhPOD,ㅋ ㅋ ㅋ 맞는 말씀 이네요👏👏,0
UgxHT3dz7MFFTtHzcO14AaABAg.9YGZHyNI8xl9YGfjN2d-hu,이 기회에 1호기타고 해외여행이나 다녀오시죠 앞으론 기회도 없을텐데,0
Ugx2I-Su0siQpn_l6BB4AaABAg.9YGZGZLq6ld9YIJ9JG1zdW,으휴 머리가 없네,1
UgxfEZa7zQcVvZcYiIp4AaABAg.9YGZCs1v8n_9YHgmY39qPM,윤석열 화이팅   화이팅,0
UgxfEZa7zQcVvZcYiIp4AaABAg.9YGZCs1v8n_9YIZHE3bfmQ,동감입니다,0
UgzRPaV6iJvR_oryxgl4AaABAg.9YGYsW7Ur6x9YHrRSCaXqa,본인이지은죄가있나 외 발근하지 선거개입 본인이 하고있네 살아있는권럭 수사을 하라고 해놓고<br>막은자들이 모두다 같이  윤석열후보자로<br>윤석열 대한민국 🇰🇷대통령으로 탄생한 거다.사과는 무슨사과 국민앞에 본인이 사과해야지<br>전국민들은 윤석열전총장님 대령령으로 모시로 하늘끝까지 똘똘뭉처야 합니다 야ㅡ호,0
UgyUtCVfVvrhKYO-tfJ4AaABAg.9YGYmWlnVyr9YIJMvTE4G_,사과해야지 대통령보고 욕하면 어쩌라는겨 지금 오히려 윤석열이 범죄조직임,0
UgwtkpDw3nedaNY_Qcl4AaABAg.9YBCh1bYcE69YBLbAE60ja,예찬아 정신차려라,1
Ugy-ybbSVMNwVIgYdpp4AaABAg.9YBPJ7MxV4v9YBQJaVOL22,당연하지 대통령이라고 한게 있어야지,0
UgyHejePTNev0Dh-Bg54AaABAg.9YBOyblRCnj9YK2lHdsxxm,짜 ㅇ 깨,1
Ugx2tTmQPMldM-Y6jZp4AaABAg.9YBMqMTpkzr9YBQ-V4Jhii,오죽하면 <br>정말 창피하네요~,0
Ugytw_7z41zjLQ3oCCN4AaABAg.9YBJB6eC4PQ9YClHzGfbrw,맞습니다 핵무장도 같이 해야됩니다,0
UgzEmejLiJdvfIN2Ql14AaABAg.9YBJ8DM4Ew89YBJs1p_4IP,범죄 권력남용 대장동 안돼!<br>국가 행사에 범죄자를 상석에 모시고 공무원갑질에 세금 멋대로 쓰기를 원하나요. 범죄자 주변의 자는 국회의원이 아니라 조폭일뿐이다,0
UgxfUQg9z-2RiBznO2x4AaABAg.9YBIuAamxdc9YBj6qxQU9a,재원씨.대구보궐.선거.못나가난.열받아구나.,0
UgywRbf9L6HeTI9s6oF4AaABAg.9YBHUoI8FWW9YBJqMUJvWh,뭔 개소리야....,1
UgywRbf9L6HeTI9s6oF4AaABAg.9YBHUoI8FWW9YBxl-Ip7Gc,ㅋㅋㅋㅋㅋ  웃음밖에,0
Ugw9WABK6WRS2YNkz4B4AaABAg.9YBHTu1DjmE9YBO8BQ-n01,한국은어느나라도가도불평’불만이다<br>일본은아무소리없이선수들이금메달따고있는데ㅡ왜한국사람들은남의탓만할까,0
UgwA3HguQo8Z1id7bwx4AaABAg.9YBHS8J-C_J9YBKxDnjP2V,지도 멋있는 진보란 소리 듣고 싶어서~ㅋ<br>조국이 그랬다잖아요,0
UgwA3HguQo8Z1id7bwx4AaABAg.9YBHS8J-C_J9YCQH3oWvPO,"@이젠,일상으로 팩트:박원순에 시장 양보,문재인에 대통령 양보 보수에 양보한게 있나요.",0
UgwA3HguQo8Z1id7bwx4AaABAg.9YBHS8J-C_J9YCTEi-4C8K,@자연보호 아~ 아름다운 단일화라고 생각하는군요. 그래서 아름다운 단일화 안하려구요. 오세훈은 서울시  공동운영 잘 했나요?,0
UgzmMbujTjoSPmHyUL54AaABAg.9YBHDL9rUrQ9YBHJ0fHaJo,아주매 안자냐? 쳐지라아주 잘하고 있구만?,1
UgzsZWMlQuWS630BmJ14AaABAg.9YBFgM-52gd9YGzfTVsvYL,반중정서 정치적으로써먹고 뒤에서 사과하는놈이 무슨 ㅋ,0
UgxbRvwTOesHatO6Rdd4AaABAg.9YBFg3SXAju9YBI6b8BTc8,중국으로가시고<br>우리나라에서는<br>보이지말게하시요~~,1
UgxbRvwTOesHatO6Rdd4AaABAg.9YBFg3SXAju9YBIUGPmyHi,북으로 보내야죠<br>가족 모두,1
UgwBv0Ei8ug4bSgTCBt4AaABAg.9YBFZRgW_0v9YBjGSKmydv,재원씨.말빵.최고여,0
Ugyp4h05bUMcxTqInT54AaABAg.9YBEt6hBlY-9YBH_MkKql5,뭐가 문제인지 알 수가 없는 문디 자체가 문제입니다,1
UgwlHUOtk_Me827xeS14AaABAg.9YBCt_SfzR_9YBD97_HCUO,중국 아님 중공임.,1
UgzL84RN7A2G9xHjnNx4AaABAg.9YBCsCQ8Wu79YBIyH0P9-k,팩트라는 단어를 모르시는듯,0
UgyVFPEQ-od6YVDl6Ep4AaABAg.9YBCg7AI2sY9YBDB84X_Vf,미국은 중국몽 아니잖음??,0
UgyVFPEQ-od6YVDl6Ep4AaABAg.9YBCg7AI2sY9YBEySZP4BY,미국이 편파판정 당한거랑 뭐 상관입니까 미국도당해으니 우리도 당하는게 당연하다고<br>생각 하는거임?,0
UgyVFPEQ-od6YVDl6Ep4AaABAg.9YBCg7AI2sY9YBz6dfMhOt,미국이랑중국이랑   한판붙자    중국인민  절반이하로 줄이자   이참에 북한까지   정리좀하고      멸공 !,1
UgxUDK4-J8Wi0n4P1r54AaABAg.9Y1OyYmUsRf9Y1sMhWZeiC,원조   폐경궁 아니 횡령궁 김씨,1
UgwsCgMR2ME4EjI0n2Z4AaABAg.9Y0hQwwJp4s9Y0iSH4fs_C,광복회장 김원웅이<br>예산 사용에 의심점있으면 즉시<br>수사를해야 원칙이조,0
UgxRQsNA-0dYgBpjgT14AaABAg.9Y-gXg-lA689Y-zyy0FaE4,천하에👹👹👹,0
Ugz89bA7YM4ONnJ1Md94AaABAg.9Y-ftrAAou59Y18DJUZ3cZ,죽은사람이용좀하면 어때?? 살아있는놈 사기첬냐??,0
UgwK60uMhqo-XO98C8F4AaABAg.9Y-fPe0tYo69Y-pHwowdRD,사실이라면ᆢ임명자도 알면서  넘어간거니ᆢ임명자도 처벌요청합니다<br>누군지 모르지만ᆢ,0
UgwK60uMhqo-XO98C8F4AaABAg.9Y-fPe0tYo69Y0s-rM7HNX,나라가 개판 저른인간들이 왜이렇게 많이도있나,0
UgzY26OebeViVa8n9w94AaABAg.9Y-dxS3DRt19Y-oMka_0yA,구속아니라 당장죽탕을처야..,1
UgzY26OebeViVa8n9w94AaABAg.9Y-dxS3DRt19Y-xGI2li3S,광복회 해체가답 <br>파리떼가 너무많아  북을추종하는자가<br>무슨 광복회장,1
UgwP1HT8y5syYkopVbF4AaABAg.9Y6cGrYQ89e9Y6cPd7bOR-,국힘  지지자들도 바보라는 소린가?,1
Ugxv6jTKZpQDjG-k19V4AaABAg.9XqkN2B8gvQ9XqkxQpfChr,그러니까 더 의심가는거야 윤석열아,0
UgzoGcFisyiEG-zsC0B4AaABAg.9Xq2G_eC8r_9Xq5lfsXI0V,북한 대글부대냐,1
UgzoGcFisyiEG-zsC0B4AaABAg.9Xq2G_eC8r_9XqL1ab9aK_,이런애기가 녹취록이 언제인데 지금 이걸 ㅋㅋ 웃기지않아요.확실한 증거를 까면 모를까  그렇게 따지면 녹취록에 수십번나온 이재명은 확실한 범죄자네,0
UgwqBY8lX26mSOdArfV4AaABAg.9XpPH7V-xl09Xpv-KItGv0,김혜경이  첩인가요? 김부선을   그럼 먼저  만난건가?  윤후보는  둘다  늦긴했지만   첫결혼 이든데,1
UgzUdT0HDsYYercZ_6h4AaABAg.9XpIdgaKpaG9XpiSIzL8Sc,안녕하세요 오지환입니다 반갑습니다 <br>맞습니다 짠물닝 정말 이 영사믈 보면 상호가 과연 인간인지 의심이 갑니다,1
UgzUdT0HDsYYercZ_6h4AaABAg.9XpIdgaKpaG9XqlNrK728h,결국 윤 자네가 몸통이였나 그리 거짓말을 해되나?????,0
UgzUdT0HDsYYercZ_6h4AaABAg.9XpIdgaKpaG9XtikyIlt5h,@마카롱 얼릉 공개해라 뭐해,0
UgzUdT0HDsYYercZ_6h4AaABAg.9XpIdgaKpaG9Y0r3Ahf6FC,우상호~~<br>뮬증내나봐..<br>또 프레임 만드는<br>중이야??,1
UgwGW8ubmcuBcLYU1OV4AaABAg.9XpIJ5BNXWW9Xq6miR71ec,ㅋㅋㅋㅋ  솔까 품격은 아니죠,0
UgwGW8ubmcuBcLYU1OV4AaABAg.9XpIJ5BNXWW9XqEj6O9m4D,품격 개나줘라~,1
UgwGW8ubmcuBcLYU1OV4AaABAg.9XpIJ5BNXWW9XqNq7-LxPq,@게임만각자보는 관점이 다르지 전과4범 쌍욕쟁이보다 품격있지  굿바이 이재명,1
UgwGW8ubmcuBcLYU1OV4AaABAg.9XpIJ5BNXWW9XqQzZmgogK,잔과4범의 죄명이나 검색해 보고 전과 욕해라...별거 아니다ㅡㅡ. 무식하고 죄를.무죄로 덮어버리는.윤씨보다 훨씬 나아,0
UgwGW8ubmcuBcLYU1OV4AaABAg.9XpIJ5BNXWW9Xqx5v0EDqN,품격은 개나 주라 ㅋㅋㅋ,1
UgwGW8ubmcuBcLYU1OV4AaABAg.9XpIJ5BNXWW9XqxFjj1SUE,@황옥성 너도 신천지 니?,1
UgwGW8ubmcuBcLYU1OV4AaABAg.9XpIJ5BNXWW9Xqy3ud8FIl,@AntiKorean 난 불교다 넌 잡신 들었나?  왠 시비,1
UgzBSke-pt9TJOOpFUZ4AaABAg.9XpDunxg_D09XpFmQiSkeb,까볼테면 까바 ᆢ<br>못난 넘ᆢ,1
UgzBSke-pt9TJOOpFUZ4AaABAg.9XpDunxg_D09XpIFB-BBHd,까발릴 것이 없으면서...,0
UgyW_9DymaksxhT9d214AaABAg.9XpDfxVshTn9XqQqS0Ip7d,건진법사 똘마니건희의 바보신랑 석렬이가 최고입니드.....,1
UgyY4CwlSdTKSXEY_Bl4AaABAg.9XpD9AmNwWa9XpDokYjUxt,"ㅎㅎㅎ 봅시다. 개콘 보다 재밌어요. 똥내가 진동하는 놈들이 겨묻은 사람을 죽이려 드네. 윤석열 대장동에도 손댄거 같던데, ,,,, ㅎㅎ 잘 해보세요 ㅎㅎ",1
UgyY4CwlSdTKSXEY_Bl4AaABAg.9XpD9AmNwWa9XpNvAg-zgJ,석열이제꺼는빼고하자는데서 문제가생겼다 <br>둘다의혹이 있으면풀어야지<br>한쪽만하자고하면 생떼지,0
UgyY4CwlSdTKSXEY_Bl4AaABAg.9XpD9AmNwWa9XppQ6k_Rbe,댓글을 이런식으로 하니 더 의심이 가지 잣대를 똑같이 들이대야지 국민이 바보도 아니고 여태정황을 봐라 돈쳐먹은건 죄다 국힘인대 말같은 소리를 해야지,1
